OBJECTID,GEOID,NAMELSAD,Trap,intersect_
344.00000,17031161300,Census Tract 1613,T218,498310.148
344.00000,17031161300,Census Tract 1613,T228,474316.578
344.00000,17031161300,Census Tract 1613,T218A,337947.432
344.00000,17031161300,Census Tract 1613,T218B,494552.547
1352.00000,17031831100,Census Tract 8311,T218C,146047.262
1352.00000,17031831100,Census Tract 8311,T001,251252.795
1352.00000,17031831100,Census Tract 8311,T218,866774.233
1352.00000,17031831100,Census Tract 8311,T019,394900.557
1352.00000,17031831100,Census Tract 8311,T228,1014853.266
1352.00000,17031831100,Census Tract 8311,T146,23512.406
1352.00000,17031831100,Census Tract 8311,T218A,302701.932
1352.00000,17031831100,Census Tract 8311,T147,213581.566
1352.00000,17031831100,Census Tract 8311,T218B,144989.091
330.00000,17031160100,Census Tract 1601,T003,495396.698
330.00000,17031160100,Census Tract 1601,T001,339047.454
330.00000,17031160100,Census Tract 1601,T141,306439.637
330.00000,17031160100,Census Tract 1601,T004,594409.178
330.00000,17031160100,Census Tract 1601,T025,78608.617
330.00000,17031160100,Census Tract 1601,T228,37.650
330.00000,17031160100,Census Tract 1601,T218A,291826.999
330.00000,17031160100,Census Tract 1601,T218B,53859.000
331.00000,17031160200,Census Tract 1602,T003,166348.584
331.00000,17031160200,Census Tract 1602,T001,958535.919
331.00000,17031160200,Census Tract 1602,T141,113236.217
331.00000,17031160200,Census Tract 1602,T004,951015.211
331.00000,17031160200,Census Tract 1602,T218,594020.611
331.00000,17031160200,Census Tract 1602,T228,613266.982
331.00000,17031160200,Census Tract 1602,T218A,958535.919
331.00000,17031160200,Census Tract 1602,T218B,723639.335
602.00000,17031440700,Census Tract 4407,T162,327961.843
602.00000,17031440700,Census Tract 4407,T227,327961.843
603.00000,17031440800,Census Tract 4408,T162,247695.697
603.00000,17031440800,Census Tract 4408,T227,279551.487
603.00000,17031440800,Census Tract 4408,T138,7425.306
615.00000,17031470100,Census Tract 4701,T162,631744.352
615.00000,17031470100,Census Tract 4701,T227,1591457.403
615.00000,17031470100,Census Tract 4701,T107,1208875.275
615.00000,17031470100,Census Tract 4701,T138,1496268.396
588.00000,17031430600,Census Tract 4306,T079,333867.315
589.00000,17031430700,Census Tract 4307,T079,368345.442
180.00000,17031030800,Census Tract 308,T219,122568.543
180.00000,17031030800,Census Tract 308,T231,568214.451
180.00000,17031030800,Census Tract 308,T149,170294.191
507.00000,17031300700,Census Tract 3007,T043,10095.240
507.00000,17031300700,Census Tract 3007,T152,329612.524
507.00000,17031300700,Census Tract 3007,T036,1795.831
507.00000,17031300700,Census Tract 3007,T040,329612.524
512.00000,17031301600,Census Tract 3016,T152,330003.527
512.00000,17031301600,Census Tract 3016,T036,161489.375
512.00000,17031301600,Census Tract 3016,T040,175970.035
555.00000,17031390400,Census Tract 3904,T075,22376.800
555.00000,17031390400,Census Tract 3904,T076,110298.025
556.00000,17031390500,Census Tract 3905,T075,246176.946
556.00000,17031390500,Census Tract 3905,T076,1340.944
564.00000,17031410200,Census Tract 4102,T075,64924.273
565.00000,17031410500,Census Tract 4105,T075,106767.999
565.00000,17031410500,Census Tract 4105,T076,263552.042
566.00000,17031410600,Census Tract 4106,T075,252623.393
566.00000,17031410600,Census Tract 4106,T076,141489.074
1391.00000,17031836100,Census Tract 8361,T082,141280.992
1391.00000,17031836100,Census Tract 8361,T076,861761.626
1393.00000,17031836300,Census Tract 8363,T075,87282.404
1393.00000,17031836300,Census Tract 8363,T076,87000.664
416.00000,17031230800,Census Tract 2308,T033,204699.687
416.00000,17031230800,Census Tract 2308,T030,204699.687
416.00000,17031230800,Census Tract 2308,T039,192668.887
417.00000,17031230900,Census Tract 2309,T033,452376.697
417.00000,17031230900,Census Tract 2309,T030,452376.697
417.00000,17031230900,Census Tract 2309,T050,894.344
417.00000,17031230900,Census Tract 2309,T039,221209.026
418.00000,17031231100,Census Tract 2311,T033,120521.936
418.00000,17031231100,Census Tract 2311,T030,176637.944
418.00000,17031231100,Census Tract 2311,T039,28843.194
427.00000,17031240900,Census Tract 2409,T033,1001823.066
427.00000,17031240900,Census Tract 2409,T030,588433.103
427.00000,17031240900,Census Tract 2409,T160,878948.939
427.00000,17031240900,Census Tract 2409,T050,254484.497
442.00000,17031242700,Census Tract 2427,T033,175827.429
442.00000,17031242700,Census Tract 2427,T044,21986.668
442.00000,17031242700,Census Tract 2427,T030,101103.800
442.00000,17031242700,Census Tract 2427,T160,175827.429
1396.00000,17031836600,Census Tract 8366,T033,620399.965
1396.00000,17031836600,Census Tract 8366,T044,86027.592
1396.00000,17031836600,Census Tract 8366,T030,635103.619
1396.00000,17031836600,Census Tract 8366,T160,86959.222
1396.00000,17031836600,Census Tract 8366,T039,3065.886
794.00000,17031711400,Census Tract 7114,T094,64831.186
794.00000,17031711400,Census Tract 7114,T089,655259.865
794.00000,17031711400,Census Tract 7114,T159,746297.687
794.00000,17031711400,Census Tract 7114,T085,373742.522
794.00000,17031711400,Census Tract 7114,T096,104626.879
803.00000,17031730100,Census Tract 7301,T089,657948.385
803.00000,17031730100,Census Tract 7301,T159,523351.291
803.00000,17031730100,Census Tract 7301,T085,657955.907
804.00000,17031730201,Census Tract 7302.01,T094,960933.561
804.00000,17031730201,Census Tract 7302.01,T161,239660.769
804.00000,17031730201,Census Tract 7302.01,T089,1000359.937
804.00000,17031730201,Census Tract 7302.01,T159,958337.867
804.00000,17031730201,Census Tract 7302.01,T085,945006.665
804.00000,17031730201,Census Tract 7302.01,T094B,695972.402
804.00000,17031730201,Census Tract 7302.01,T096,174008.753
805.00000,17031730202,Census Tract 7302.02,T094,272583.871
805.00000,17031730202,Census Tract 7302.02,T089,874029.918
805.00000,17031730202,Census Tract 7302.02,T159,874029.918
805.00000,17031730202,Census Tract 7302.02,T085,874029.918
805.00000,17031730202,Census Tract 7302.02,T094B,18797.857
807.00000,17031730400,Census Tract 7304,T094,904599.991
807.00000,17031730400,Census Tract 7304,T161,315722.878
807.00000,17031730400,Census Tract 7304,T089,1287179.720
807.00000,17031730400,Census Tract 7304,T159,203463.568
807.00000,17031730400,Census Tract 7304,T085,1287179.720
807.00000,17031730400,Census Tract 7304,T094B,690051.562
808.00000,17031730500,Census Tract 7305,T089,730655.211
808.00000,17031730500,Census Tract 7305,T159,16558.612
808.00000,17031730500,Census Tract 7305,T085,991993.709
587.00000,17031430500,Census Tract 4305,T079,150300.385
587.00000,17031430500,Census Tract 4305,T077,32934.566
587.00000,17031430500,Census Tract 4305,T073,3030.951
587.00000,17031430500,Census Tract 4305,T083,249685.309
559.00000,17031400300,Census Tract 4003,T235,9815.083
559.00000,17031400300,Census Tract 4003,T076,1466640.579
559.00000,17031400300,Census Tract 4003,T073,1092.331
572.00000,17031411200,Census Tract 4112,T075,341894.544
572.00000,17031411200,Census Tract 4112,T077,217281.365
572.00000,17031411200,Census Tract 4112,T073,768.573
576.00000,17031420400,Census Tract 4204,T077,108367.958
576.00000,17031420400,Census Tract 4204,T076,41765.664
576.00000,17031420400,Census Tract 4204,T073,245496.033
577.00000,17031420500,Census Tract 4205,T235,8672.304
577.00000,17031420500,Census Tract 4205,T076,144775.626
577.00000,17031420500,Census Tract 4205,T073,224518.955
1392.00000,17031836200,Census Tract 8362,T075,219740.951
1392.00000,17031836200,Census Tract 8362,T077,111665.033
1392.00000,17031836200,Census Tract 8362,T076,570009.639
1392.00000,17031836200,Census Tract 8362,T073,53262.660
676.00000,17031580501,Census Tract 5805.01,T060,61597.426
506.00000,17031300600,Census Tract 3006,T152,328665.605
506.00000,17031300600,Census Tract 3006,T036,118392.510
506.00000,17031300600,Census Tract 3006,T040,328665.605
276.00000,17031081402,Census Tract 814.02,T129,590482.605
183.00000,17031031100,Census Tract 311,T219,537515.606
183.00000,17031031100,Census Tract 311,T231,173797.757
542.00000,17031380100,Census Tract 3801,T081,218584.369
543.00000,17031380200,Census Tract 3802,T081,215450.087
546.00000,17031381200,Census Tract 3812,T081,190.478
546.00000,17031381200,Census Tract 3812,T076,110890.556
1388.00000,17031835800,Census Tract 8358,T081,241023.024
1388.00000,17031835800,Census Tract 8358,T076,9321.623
1389.00000,17031835900,Census Tract 8359,T081,648407.519
1390.00000,17031836000,Census Tract 8360,T081,178216.611
1452.00000,17031843600,Census Tract 8436,T076,221575.735
545.00000,17031380700,Census Tract 3807,T081,244846.382
547.00000,17031381400,Census Tract 3814,T082,9390.195
547.00000,17031381400,Census Tract 3814,T081,51703.292
547.00000,17031381400,Census Tract 3814,T076,148483.923
548.00000,17031381500,Census Tract 3815,T081,107927.694
538.00000,17031351100,Census Tract 3511,T081,279079.356
544.00000,17031380500,Census Tract 3805,T081,191735.297
1387.00000,17031835700,Census Tract 8357,T082,29522.528
1387.00000,17031835700,Census Tract 8357,T081,190473.322
560.00000,17031400400,Census Tract 4004,T235,30364.176
560.00000,17031400400,Census Tract 4004,T076,327434.464
561.00000,17031400500,Census Tract 4005,T235,94977.470
561.00000,17031400500,Census Tract 4005,T076,326638.736
551.00000,17031381900,Census Tract 3819,T076,172950.515
306.00000,17031140100,Census Tract 1401,T220,190133.618
306.00000,17031140100,Census Tract 1401,T146,168461.179
256.00000,17031071000,Census Tract 710,T232,194970.135
256.00000,17031071000,Census Tract 710,T045,325108.043
257.00000,17031071100,Census Tract 711,T054C,132707.462
257.00000,17031071100,Census Tract 711,T054,84982.270
257.00000,17031071100,Census Tract 711,T232,20314.813
257.00000,17031071100,Census Tract 711,T045,320255.020
258.00000,17031071200,Census Tract 712,T054C,325670.589
258.00000,17031071200,Census Tract 712,T054,325670.589
258.00000,17031071200,Census Tract 712,T045,5237.761
1366.00000,17031832500,Census Tract 8325,T232,764183.447
1366.00000,17031832500,Census Tract 8325,T045,784130.735
1456.00000,17031980000,Census Tract 9800,T900,6356989.216
1456.00000,17031980000,Census Tract 9800,T009,22509.817
1456.00000,17031980000,Census Tract 9800,T903,575910.340
660.00000,17031560300,Census Tract 5603,T031,464963.034
660.00000,17031560300,Census Tract 5603,T114,625776.741
661.00000,17031560400,Census Tract 5604,T114,340142.546
669.00000,17031570300,Census Tract 5703,T114,981623.701
669.00000,17031570300,Census Tract 5703,T062,371626.827
671.00000,17031570500,Census Tract 5705,T114,424232.487
671.00000,17031570500,Census Tract 5705,T062,106578.296
1172.00000,17031820800,Census Tract 8208,T031,0.002
1172.00000,17031820800,Census Tract 8208,T070,4.940
1172.00000,17031820800,Census Tract 8208,T114,0.000
634.00000,17031500100,Census Tract 5001,T162,322748.081
634.00000,17031500100,Census Tract 5001,T227,941481.478
634.00000,17031500100,Census Tract 5001,T107,447011.499
634.00000,17031500100,Census Tract 5001,T138,1086261.109
635.00000,17031500200,Census Tract 5002,T084,1662961.459
637.00000,17031510100,Census Tract 5101,T128,776915.073
637.00000,17031510100,Census Tract 5101,T200A,493002.451
637.00000,17031510100,Census Tract 5101,T100,758670.588
637.00000,17031510100,Census Tract 5101,T099,198250.554
637.00000,17031510100,Census Tract 5101,T103,864145.263
638.00000,17031510200,Census Tract 5102,T128,881767.545
638.00000,17031510200,Census Tract 5102,T200A,72413.893
638.00000,17031510200,Census Tract 5102,T099,133825.941
639.00000,17031510300,Census Tract 5103,T128,1302720.108
639.00000,17031510300,Census Tract 5103,T227,28614.035
639.00000,17031510300,Census Tract 5103,T107,952148.236
639.00000,17031510300,Census Tract 5103,T138,1254771.684
639.00000,17031510300,Census Tract 5103,T099,15446.594
641.00000,17031520200,Census Tract 5202,T200A,161819.744
641.00000,17031520200,Census Tract 5202,T100,1040660.573
641.00000,17031520200,Census Tract 5202,T103,734406.128
642.00000,17031520300,Census Tract 5203,T215,226615.121
642.00000,17031520300,Census Tract 5203,T100,161693.623
642.00000,17031520300,Census Tract 5203,T103,959831.859
645.00000,17031520600,Census Tract 5206,T212,925126.791
645.00000,17031520600,Census Tract 5206,T215,1090803.275
645.00000,17031520600,Census Tract 5206,T200,63551.530
645.00000,17031520600,Census Tract 5206,T103,528406.323
656.00000,17031550100,Census Tract 5501,T212,3366211.015
656.00000,17031550100,Census Tract 5501,T215,2271741.094
656.00000,17031550100,Census Tract 5501,T221,5215639.959
656.00000,17031550100,Census Tract 5501,T200,347308.880
656.00000,17031550100,Census Tract 5501,T200B,2634770.129
656.00000,17031550100,Census Tract 5501,T103,39923.734
606.00000,17031460100,Census Tract 4601,T128A,30679.563
606.00000,17031460100,Census Tract 4601,T200A,1108547.336
606.00000,17031460100,Census Tract 4601,T209,3220777.827
606.00000,17031460100,Census Tract 4601,T206,2998365.444
606.00000,17031460100,Census Tract 4601,T100,21697.135
606.00000,17031460100,Census Tract 4601,T099,474135.774
612.00000,17031460600,Census Tract 4606,T128A,261009.142
612.00000,17031460600,Census Tract 4606,T200A,260233.338
612.00000,17031460600,Census Tract 4606,T209,246453.319
612.00000,17031460600,Census Tract 4606,T206,181633.202
612.00000,17031460600,Census Tract 4606,T099,261009.142
613.00000,17031460700,Census Tract 4607,T128A,178054.625
613.00000,17031460700,Census Tract 4607,T200A,423269.180
613.00000,17031460700,Census Tract 4607,T209,423269.180
613.00000,17031460700,Census Tract 4607,T206,423269.180
613.00000,17031460700,Census Tract 4607,T099,423269.180
614.00000,17031461000,Census Tract 4610,T128A,6489.495
614.00000,17031461000,Census Tract 4610,T200A,622405.637
614.00000,17031461000,Census Tract 4610,T209,350004.721
614.00000,17031461000,Census Tract 4610,T206,596517.139
614.00000,17031461000,Census Tract 4610,T100,204588.101
614.00000,17031461000,Census Tract 4610,T099,612670.925
620.00000,17031480500,Census Tract 4805,T128A,686965.763
620.00000,17031480500,Census Tract 4805,T200A,1276283.612
620.00000,17031480500,Census Tract 4805,T209,93001.122
620.00000,17031480500,Census Tract 4805,T107,61905.568
620.00000,17031480500,Census Tract 4805,T206,206946.237
620.00000,17031480500,Census Tract 4805,T100,17921.586
620.00000,17031480500,Census Tract 4805,T099,1365603.133
640.00000,17031520100,Census Tract 5201,T200A,633904.257
640.00000,17031520100,Census Tract 5201,T209,10435.769
640.00000,17031520100,Census Tract 5201,T206,696657.865
640.00000,17031520100,Census Tract 5201,T100,2861824.473
640.00000,17031520100,Census Tract 5201,T099,52573.172
640.00000,17031520100,Census Tract 5201,T103,864714.173
1372.00000,17031833900,Census Tract 8339,T128A,201810.714
1372.00000,17031833900,Census Tract 8339,T200A,703051.416
1372.00000,17031833900,Census Tract 8339,T209,703051.416
1372.00000,17031833900,Census Tract 8339,T206,703051.416
1372.00000,17031833900,Census Tract 8339,T100,30928.105
1372.00000,17031833900,Census Tract 8339,T099,685964.385
441.00000,17031242600,Census Tract 2426,T033,476432.917
441.00000,17031242600,Census Tract 2426,T160,476432.917
402.00000,17031221600,Census Tract 2216,T050,328027.851
402.00000,17031221600,Census Tract 2216,T232,32399.732
402.00000,17031221600,Census Tract 2216,T045,106722.132
402.00000,17031221600,Census Tract 2216,T147,34824.213
403.00000,17031222200,Census Tract 2222,T033,5059.739
403.00000,17031222200,Census Tract 2222,T160,115582.406
403.00000,17031222200,Census Tract 2222,T050,231407.041
403.00000,17031222200,Census Tract 2222,T232,169487.802
403.00000,17031222200,Census Tract 2222,T045,79128.691
1351.00000,17031831000,Census Tract 8310,T160,114033.738
1351.00000,17031831000,Census Tract 8310,T050,112066.977
1351.00000,17031831000,Census Tract 8310,T232,281840.362
1351.00000,17031831000,Census Tract 8310,T045,245718.753
1363.00000,17031832200,Census Tract 8322,T160,872.326
1363.00000,17031832200,Census Tract 8322,T050,400317.348
1363.00000,17031832200,Census Tract 8322,T232,280348.799
1363.00000,17031832200,Census Tract 8322,T045,400317.822
422.00000,17031240300,Census Tract 2403,T160,70701.953
422.00000,17031240300,Census Tract 2403,T050,8.885
422.00000,17031240300,Census Tract 2403,T232,166714.963
422.00000,17031240300,Census Tract 2403,T045,164806.988
423.00000,17031240500,Census Tract 2405,T033,74146.893
423.00000,17031240500,Census Tract 2405,T160,233823.732
423.00000,17031240500,Census Tract 2405,T050,215989.846
423.00000,17031240500,Census Tract 2405,T232,191098.070
430.00000,17031241200,Census Tract 2412,T033,235813.524
430.00000,17031241200,Census Tract 2412,T160,328597.807
430.00000,17031241200,Census Tract 2412,T050,106842.785
430.00000,17031241200,Census Tract 2412,T232,123682.135
431.00000,17031241300,Census Tract 2413,T160,164324.745
431.00000,17031241300,Census Tract 2413,T050,8980.092
431.00000,17031241300,Census Tract 2413,T232,158220.513
399.00000,17031221300,Census Tract 2213,T033,114876.108
399.00000,17031221300,Census Tract 2213,T050,330582.735
399.00000,17031221300,Census Tract 2213,T147,276040.149
400.00000,17031221400,Census Tract 2214,T033,77268.283
400.00000,17031221400,Census Tract 2214,T050,355544.557
400.00000,17031221400,Census Tract 2214,T147,236681.463
401.00000,17031221500,Census Tract 2215,T050,305341.445
401.00000,17031221500,Census Tract 2215,T147,187691.622
404.00000,17031222500,Census Tract 2225,T033,158582.326
404.00000,17031222500,Census Tract 2225,T160,5877.531
404.00000,17031222500,Census Tract 2225,T050,158582.326
424.00000,17031240600,Census Tract 2406,T033,165621.175
424.00000,17031240600,Census Tract 2406,T160,165621.175
424.00000,17031240600,Census Tract 2406,T050,165621.175
425.00000,17031240700,Census Tract 2407,T033,166113.297
425.00000,17031240700,Census Tract 2407,T160,166113.297
425.00000,17031240700,Census Tract 2407,T050,166113.297
426.00000,17031240800,Census Tract 2408,T033,169141.172
426.00000,17031240800,Census Tract 2408,T160,140214.028
426.00000,17031240800,Census Tract 2408,T050,169141.172
1365.00000,17031832400,Census Tract 8324,T033,286818.681
1365.00000,17031832400,Census Tract 8324,T160,180938.804
1365.00000,17031832400,Census Tract 8324,T050,323518.595
833.00000,17031770901,Census Tract 7709.01,T223,0.004
833.00000,17031770901,Census Tract 7709.01,T015,0.004
833.00000,17031770901,Census Tract 7709.01,T009,0.004
729.00000,17031660400,Census Tract 6604,T066,489544.466
730.00000,17031660500,Census Tract 6605,T066,660353.294
713.00000,17031630900,Census Tract 6309,T062,520563.834
621.00000,17031490300,Census Tract 4903,T162,633651.418
621.00000,17031490300,Census Tract 4903,T227,253494.966
623.00000,17031490500,Census Tract 4905,T162,1423255.494
623.00000,17031490500,Census Tract 4905,T227,524840.116
624.00000,17031490600,Census Tract 4906,T162,372766.466
624.00000,17031490600,Census Tract 4906,T089,25978.095
624.00000,17031490600,Census Tract 4906,T085,163972.634
591.00000,17031430900,Census Tract 4309,T079,101908.742
591.00000,17031430900,Census Tract 4309,T083,336568.736
592.00000,17031431200,Census Tract 4312,T079,401271.058
592.00000,17031431200,Census Tract 4312,T128A,13782.520
592.00000,17031431200,Census Tract 4312,T083,202257.119
611.00000,17031460500,Census Tract 4605,T128A,1086093.606
611.00000,17031460500,Census Tract 4605,T083,377526.316
611.00000,17031460500,Census Tract 4605,T099,162404.590
549.00000,17031381700,Census Tract 3817,T082,193769.060
549.00000,17031381700,Census Tract 3817,T081,28621.621
549.00000,17031381700,Census Tract 3817,T076,87264.005
537.00000,17031351000,Census Tract 3510,T081,11329.143
529.00000,17031330100,Census Tract 3301,T092,1525945.090
529.00000,17031330100,Census Tract 3301,T145,142805.379
513.00000,17031301701,Census Tract 3017.01,T152,331262.105
513.00000,17031301701,Census Tract 3017.01,T036,331262.105
513.00000,17031301701,Census Tract 3017.01,T040,331262.105
517.00000,17031301803,Census Tract 3018.03,T152,329930.067
517.00000,17031301803,Census Tract 3018.03,T063,141213.352
517.00000,17031301803,Census Tract 3018.03,T036,351571.324
517.00000,17031301803,Census Tract 3018.03,T040,105253.021
806.00000,17031730300,Census Tract 7303,T094,297826.591
806.00000,17031730300,Census Tract 7303,T161,243499.095
806.00000,17031730300,Census Tract 7303,T089,247891.381
806.00000,17031730300,Census Tract 7303,T159,202567.243
806.00000,17031730300,Census Tract 7303,T085,117935.070
806.00000,17031730300,Census Tract 7303,T094B,294248.844
806.00000,17031730300,Census Tract 7303,T096,270423.800
674.00000,17031580300,Census Tract 5803,T063,237926.307
775.00000,17031700301,Census Tract 7003.01,T225,1277651.574
775.00000,17031700301,Census Tract 7003.01,T238,26964.382
775.00000,17031700301,Census Tract 7003.01,T067,122699.947
776.00000,17031700302,Census Tract 7003.02,T225,1321662.951
777.00000,17031700401,Census Tract 7004.01,T072,1357133.705
777.00000,17031700401,Census Tract 7004.01,T225,594838.008
777.00000,17031700401,Census Tract 7004.01,T238,1387118.121
777.00000,17031700401,Census Tract 7004.01,T237,633242.547
778.00000,17031700402,Census Tract 7004.02,T072,745050.659
778.00000,17031700402,Census Tract 7004.02,T225,382052.719
778.00000,17031700402,Census Tract 7004.02,T238,146719.679
778.00000,17031700402,Census Tract 7004.02,T237,658047.511
1178.00000,17031821102,Census Tract 8211.02,T225,0.001
1178.00000,17031821102,Census Tract 8211.02,T067,0.001
1184.00000,17031821600,Census Tract 8216,T072,0.002
1184.00000,17031821600,Census Tract 8216,T094,112.740
1184.00000,17031821600,Census Tract 8216,T161,112.740
1184.00000,17031821600,Census Tract 8216,T225,0.269
1184.00000,17031821600,Census Tract 8216,T237,0.004
1184.00000,17031821600,Census Tract 8216,T094B,112.740
1184.00000,17031821600,Census Tract 8216,T096,112.742
1188.00000,17031822000,Census Tract 8220,T225,0.002
1189.00000,17031822101,Census Tract 8221.01,T225,0.000
780.00000,17031700502,Census Tract 7005.02,T072,789051.125
780.00000,17031700502,Census Tract 7005.02,T238,42304.327
780.00000,17031700502,Census Tract 7005.02,T237,1600095.841
780.00000,17031700502,Census Tract 7005.02,T096,1115363.538
773.00000,17031700100,Census Tract 7001,T072,1736053.674
773.00000,17031700100,Census Tract 7001,T238,1546111.427
773.00000,17031700100,Census Tract 7001,T237,325557.883
773.00000,17031700100,Census Tract 7001,T069,173070.078
774.00000,17031700200,Census Tract 7002,T072,474351.904
774.00000,17031700200,Census Tract 7002,T225,920215.440
774.00000,17031700200,Census Tract 7002,T238,1031215.513
774.00000,17031700200,Census Tract 7002,T035,179386.930
774.00000,17031700200,Census Tract 7002,T067,363376.113
779.00000,17031700501,Census Tract 7005.01,T072,1207522.885
779.00000,17031700501,Census Tract 7005.01,T238,674515.056
779.00000,17031700501,Census Tract 7005.01,T237,1483065.997
779.00000,17031700501,Census Tract 7005.01,T096,163574.260
514.00000,17031301702,Census Tract 3017.02,T152,331481.063
514.00000,17031301702,Census Tract 3017.02,T063,87483.745
514.00000,17031301702,Census Tract 3017.02,T036,331481.063
514.00000,17031301702,Census Tract 3017.02,T040,116568.228
658.00000,17031560100,Census Tract 5601,T114,191421.215
658.00000,17031560100,Census Tract 5601,T063,201594.307
668.00000,17031570200,Census Tract 5702,T114,432421.616
668.00000,17031570200,Census Tract 5702,T062,55544.587
668.00000,17031570200,Census Tract 5702,T063,1058638.015
253.00000,17031070500,Census Tract 705,T232,2019.319
253.00000,17031070500,Census Tract 705,T045,305855.145
254.00000,17031070600,Census Tract 706,T232,30836.803
254.00000,17031070600,Census Tract 706,T045,343650.657
255.00000,17031070700,Census Tract 707,T232,36002.355
255.00000,17031070700,Census Tract 707,T045,636500.487
255.00000,17031070700,Census Tract 707,T147,2340.030
225.00000,17031061200,Census Tract 612,T224,174919.983
226.00000,17031061500,Census Tract 615,T224,163144.143
231.00000,17031062100,Census Tract 621,T224,7535.474
232.00000,17031062200,Census Tract 622,T224,211777.444
1361.00000,17031832000,Census Tract 8320,T224,99137.174
201.00000,17031040800,Census Tract 408,T220,230131.764
201.00000,17031040800,Census Tract 408,T219,102977.989
201.00000,17031040800,Census Tract 408,T019,59982.481
201.00000,17031040800,Census Tract 408,T146,230131.764
792.00000,17031711200,Census Tract 7112,T159,140373.348
792.00000,17031711200,Census Tract 7112,T096,948871.860
793.00000,17031711300,Census Tract 7113,T094,213960.209
793.00000,17031711300,Census Tract 7113,T161,30006.396
793.00000,17031711300,Census Tract 7113,T089,735.940
793.00000,17031711300,Census Tract 7113,T159,188654.091
793.00000,17031711300,Census Tract 7113,T094B,83416.928
793.00000,17031711300,Census Tract 7113,T096,350552.939
796.00000,17031720100,Census Tract 7201,T094,1526842.216
796.00000,17031720100,Census Tract 7201,T161,1628015.108
796.00000,17031720100,Census Tract 7201,T089,151627.551
796.00000,17031720100,Census Tract 7201,T237,145403.576
796.00000,17031720100,Census Tract 7201,T085,48478.853
796.00000,17031720100,Census Tract 7201,T094B,1522523.592
796.00000,17031720100,Census Tract 7201,T096,1946474.685
550.00000,17031381800,Census Tract 3818,T082,30069.270
550.00000,17031381800,Census Tract 3818,T076,319844.381
552.00000,17031390100,Census Tract 3901,T075,161402.119
553.00000,17031390200,Census Tract 3902,T075,34.082
541.00000,17031360200,Census Tract 3602,T081,47098.281
191.00000,17031031900,Census Tract 319,T220,6278.175
191.00000,17031031900,Census Tract 319,T219,258035.367
202.00000,17031040900,Census Tract 409,T220,322311.719
202.00000,17031040900,Census Tract 409,T219,322311.719
202.00000,17031040900,Census Tract 409,T146,95882.177
203.00000,17031050100,Census Tract 501,T220,188929.187
203.00000,17031050100,Census Tract 501,T219,335112.393
203.00000,17031050100,Census Tract 501,T224,272613.763
607.00000,17031460200,Census Tract 4602,T128A,88877.410
607.00000,17031460200,Census Tract 4602,T200A,599217.883
607.00000,17031460200,Census Tract 4602,T209,601138.300
607.00000,17031460200,Census Tract 4602,T206,601138.300
607.00000,17031460200,Census Tract 4602,T099,565410.116
608.00000,17031460301,Census Tract 4603.01,T128A,486353.387
608.00000,17031460301,Census Tract 4603.01,T200A,475584.501
608.00000,17031460301,Census Tract 4603.01,T209,486353.387
608.00000,17031460301,Census Tract 4603.01,T206,450646.477
608.00000,17031460301,Census Tract 4603.01,T099,486353.387
609.00000,17031460302,Census Tract 4603.02,T128A,498185.605
609.00000,17031460302,Census Tract 4603.02,T200A,92661.744
609.00000,17031460302,Census Tract 4603.02,T209,582297.102
609.00000,17031460302,Census Tract 4603.02,T206,181034.674
609.00000,17031460302,Census Tract 4603.02,T099,317701.442
610.00000,17031460400,Census Tract 4604,T128A,646411.895
610.00000,17031460400,Census Tract 4604,T200A,87527.985
610.00000,17031460400,Census Tract 4604,T209,263165.090
610.00000,17031460400,Census Tract 4604,T099,375632.006
626.00000,17031490800,Census Tract 4908,T162,207599.548
627.00000,17031490901,Census Tract 4909.01,T084,407958.058
628.00000,17031490902,Census Tract 4909.02,T084,191600.335
721.00000,17031650100,Census Tract 6501,T066,123443.743
734.00000,17031660900,Census Tract 6609,T238,276148.126
734.00000,17031660900,Census Tract 6609,T069,880983.268
734.00000,17031660900,Census Tract 6609,T066,1805035.159
207.00000,17031050600,Census Tract 506,T219,26546.808
207.00000,17031050600,Census Tract 506,T224,332927.487
208.00000,17031050700,Census Tract 507,T224,164562.575
213.00000,17031051200,Census Tract 512,T224,164879.549
218.00000,17031060300,Census Tract 603,T219,20356.769
218.00000,17031060300,Census Tract 603,T224,320162.024
219.00000,17031060400,Census Tract 604,T219,109.375
219.00000,17031060400,Census Tract 604,T224,325494.994
233.00000,17031062300,Census Tract 623,T224,163543.873
234.00000,17031062400,Census Tract 624,T224,163170.857
235.00000,17031062500,Census Tract 625,T224,161232.698
1360.00000,17031831900,Census Tract 8319,T224,324788.519
214.00000,17031051300,Census Tract 513,T045,33615.293
214.00000,17031051300,Census Tract 513,T224,240454.441
387.00000,17031220300,Census Tract 2203,T050,326564.210
387.00000,17031220300,Census Tract 2203,T147,326564.210
189.00000,17031031700,Census Tract 317,T219,478154.793
216.00000,17031060100,Census Tract 601,T219,272163.552
216.00000,17031060100,Census Tract 601,T224,283292.985
784.00000,17031710400,Census Tract 7104,T069,170418.539
785.00000,17031710500,Census Tract 7105,T096,24157.575
593.00000,17031431301,Census Tract 4313.01,T079,241506.048
593.00000,17031431301,Census Tract 4313.01,T128A,3191.925
593.00000,17031431301,Census Tract 4313.01,T209,24189.271
590.00000,17031430800,Census Tract 4308,T079,328569.749
