InputID,TargetID,Distance
T103,T083,7293.56015
T103,T017,34932.56066
T103,T005,33229.31463
T103,T160,25571.99069
T103,T144,34005.78343
T103,T035,18951.67094
T103,T004,33819.44931
T103,T095,13921.25122
T103,T044,24464.86360
T103,T061,16153.93001
T103,T060,17828.41006
T103,T039,28094.61515
T103,T036,21907.58730
T103,T067,18498.96618
T103,T066,15830.44480
T103,T065,19825.69682
T103,T062,18201.56947
T103,T040,22578.12278
T103,T037,32415.73561
T103,T034,20041.26052
T103,T012,36527.10418
T103,T085,9515.06846
T027,T051,16492.89196
T027,T047,13231.46470
T027,T043,14421.91638
T027,T013,8257.66882
T027,T219,4879.36860
T027,T161,29848.20646
T027,T088,13125.62293
T027,T084,34200.14902
T027,T030,9554.94287
T027,T018,6189.20384
T027,T014,5189.76450
T027,T149,5147.07796
T027,T147,6310.43790
T027,T146,3647.70740
T027,T145,14403.27650
T027,T154,7603.31440
T027,T152,15443.33550
T027,T151,9676.01477
T027,T150,4997.09404
T027,T220,3820.42881
T027,T218,4073.82244
T027,T162,30321.32447
T027,T158,33610.84058
T027,T008,4856.60855
T027,T006,5720.34208
T027,T003,3325.28500
T027,T001,3485.19961
T027,T011,9715.55833
T027,T009,6996.61530
T027,T159,28726.92998
T027,T153,8981.56814
T027,T028,3216.41246
T027,T025,1960.69018
T027,T019,4614.35157
T027,T016,7494.51537
T027,T090,13935.57806
T027,T089,29780.79743
T027,T033,8967.77166
T027,T031,20565.78623
T027,T142,5334.59322
T027,T141,3662.99903
T027,T135,35854.79859
T027,T092,15327.08647
T027,T045,8703.54832
T027,T015,8071.06552
T027,T007,3564.13396
T027,T002,6877.99470
T027,T050,7806.11861
T027,T049,11558.60258
T027,T048,14451.93968
T027,T046,12081.12493
T027,T094,29773.70509
T027,T091,15126.85097
T027,T086,33210.85156
T027,T054,10611.30046
T027,T148,4950.65614
T027,T143,5783.02125
T027,T129,14223.33809
T027,T096,28405.80751
T027,T238,25763.61208
T027,T237,27450.87426
T027,T236,3681.29219
T027,T235,24627.56578
T027,T054C,10251.08503
T027,T094B,29911.38411
T027,T065A,23068.84870
T027,T227,30374.23463
T027,T225,26814.68320
T027,T223,6461.85482
T027,T222,6785.13092
T027,T230,9243.92755
T027,T229,26735.20369
T027,T226,22090.62783
T027,T224,6306.53339
T027,T232,9461.26417
T027,T231,5179.94464
T027,T035,24582.28856
T027,T228,3669.76425
T027,T234,5468.85145
T027,T233,7097.17483
T027,T002B,6223.17466
T027,T002A,4921.59026
T027,T221,39462.84786
T027,T157,18353.96555
T027,T156,23562.07437
T027,T090A,33233.77965
T027,T903,17050.81521
T027,T900,13482.95844
T027,T009,11177.91956
T027,T128A,30432.35564
T027,T200A,31814.63354
T027,T090C,34903.49378
T027,T090B,14055.41425
T027,T218B,4194.97318
T027,T218C,5741.79091
T027,T218A,3342.54902
T027,T200B,40585.88557
T027,T206,31532.67975
T027,T200,36797.83904
T027,T138,31057.44260
T027,T115,36200.18998
T027,T107,30815.92427
T027,T215,36958.57001
T027,T212,37374.32156
T027,T209,31041.85691
T027,T097,39165.20719
T027,T078,24076.04529
T027,T072,26406.12909
T027,T128,33936.78871
T027,T103,35155.86763
T027,T102,27962.79483
T027,T100,33867.87437
T027,T099,31377.89187
T027,T073,25778.34255
T027,T071,22939.93802
T027,T070,21574.42989
T027,T069,24391.39947
T027,T077,25746.21914
T027,T076,23079.73556
T027,T075,23780.05392
T027,T074,18746.80108
T027,T082,21360.41708
T027,T081,19962.64984
T027,T080,27302.11124
T027,T079,27902.51519
T027,T063,17683.30644
T027,T155,23550.11388
T027,T114,20682.98656
T027,T083,28040.86665
T027,T017,4849.01431
T027,T005,6185.59282
T027,T160,9679.54884
T027,T144,7409.75120
T027,T035,16987.55584
T027,T004,2954.61836
T027,T095,31219.62036
T027,T044,11443.05305
T027,T061,20798.08351
T027,T060,18440.66297
T027,T039,8108.46421
T027,T036,16407.65623
T027,T067,25082.27384
T027,T066,23768.76074
T027,T065,23023.03952
T027,T062,20491.29339
T027,T040,14696.56283
T027,T037,8973.52220
T027,T034,16039.18343
T027,T012,1709.21675
T027,T085,30002.15712
T156,T051,10687.61130
T156,T047,11190.89584
T156,T043,10109.16437
T156,T013,17175.72537
T156,T219,22235.30548
T156,T161,8054.26272
T156,T088,11292.30068
T156,T084,14746.74768
T156,T030,14169.15173
T156,T018,27166.34177
T156,T014,22283.94806
T156,T149,25336.29436
T156,T147,17994.68512
T156,T146,20828.23681
T156,T145,14850.76459
T156,T154,16232.88603
T156,T152,8368.55762
T156,T151,16703.11331
T156,T150,26530.76264
T156,T220,21603.11281
T156,T218,19488.29670
T156,T162,11707.53122
T156,T158,10373.81646
T156,T008,26341.18690
T156,T006,24610.84276
T156,T003,21308.04223
T156,T001,20093.42386
T156,T011,20599.46839
T156,T009,23999.32669
T156,T159,8725.07132
T156,T153,15072.17391
T156,T028,24140.03992
T156,T025,22941.80115
T156,T019,19957.99889
T156,T016,27173.65836
T156,T090,12198.07060
T156,T089,9302.47779
T156,T033,15201.99582
T156,T031,3729.12207
T156,T142,20248.49656
T156,T141,21046.01294
T156,T135,12377.45027
T156,T092,14208.69240
T156,T045,17615.55300
T156,T015,23433.74051
T156,T007,24792.47394
T156,T002,20821.60745
T156,T050,16708.81191
T156,T049,15413.10203
T156,T048,12666.40517
T156,T046,14934.90993
T156,T094,8441.79777
T156,T091,12492.68144
T156,T086,10765.64885
T156,T054,18833.05785
T156,T148,27509.80651
T156,T143,25552.70436
T156,T129,16925.63810
T156,T096,6906.87898
T156,T238,3469.69962
T156,T237,5288.76212
T156,T236,24771.75428
T156,T235,9397.69169
T156,T054C,19135.53454
T156,T094B,8364.53556
T156,T065A,929.47888
T156,T227,12572.11243
T156,T225,3348.07088
T156,T223,22967.58113
T156,T222,16929.78334
T156,T230,14649.34563
T156,T229,8608.37680
T156,T226,7503.30619
T156,T224,20187.97122
T156,T232,16629.37586
T156,T231,24595.44056
T156,T035,1030.38323
T156,T228,19922.67133
T156,T234,18904.74415
T156,T233,26912.28177
T156,T002B,20300.23441
T156,T002A,21687.02102
T156,T221,20983.88138
T156,T157,8409.83415
T156,T027,23562.07437
T156,T090A,11472.58445
T156,T903,25949.16923
T156,T900,25668.02575
T156,T009,26443.43596
T156,T128A,14826.56262
T156,T200A,16562.24430
T156,T090C,13047.48786
T156,T090B,12464.10741
T156,T218B,19485.41490
T156,T218C,17860.62633
T156,T218A,20220.21602
T156,T200B,21532.24132
T156,T206,16856.42945
T156,T200,18320.59569
T156,T138,13854.22609
T156,T115,16062.92963
T156,T107,13936.73421
T156,T215,19820.08100
T156,T212,19865.51789
T156,T209,16480.52187
T156,T097,18168.82502
T156,T078,7043.98567
T156,T072,4163.78471
T156,T128,16367.72077
T156,T103,18637.40573
T156,T102,11476.55409
T156,T100,18380.98548
T156,T099,15952.49850
T156,T073,11569.63171
T156,T071,3180.36560
T156,T070,5541.07094
T156,T069,5127.58632
T156,T077,12787.25036
T156,T076,10595.29431
T156,T075,13177.68473
T156,T074,8244.40045
T156,T082,8752.69546
T156,T081,10784.34396
T156,T080,10760.95406
T156,T079,14747.52823
T156,T063,5966.15351
T156,T155,3255.07567
T156,T114,2883.58727
T156,T083,12581.99519
T156,T017,21082.69923
T156,T005,19040.68437
T156,T160,15081.53822
T156,T144,19133.59877
T156,T035,8774.69786
T156,T004,21101.47073
T156,T095,8186.27585
T156,T044,12604.41114
T156,T061,5938.03950
T156,T060,7573.28900
T156,T039,15474.84536
T156,T036,7189.78649
T156,T067,1569.33302
T156,T066,3077.56109
T156,T065,1194.09131
T156,T062,3882.20856
T156,T040,9019.96155
T156,T037,17099.86262
T156,T034,9039.55012
T156,T012,24285.00959
T156,T085,9543.94569
T157,T051,2438.57766
T157,T047,5252.60193
T157,T043,4162.88387
T157,T013,14600.39368
T157,T219,15681.35237
T157,T161,11881.94083
T157,T088,5349.77890
T157,T084,15882.52014
T157,T030,9102.90337
T157,T018,20499.27360
T157,T014,18880.85467
T157,T149,18723.33098
T157,T147,12095.33769
T157,T146,14982.50720
T157,T145,6603.17068
T157,T154,12468.88647
T157,T152,4605.94766
T157,T151,14902.84194
T157,T150,20110.72943
T157,T220,15465.28682
T157,T218,14548.61458
T157,T162,12005.80384
T157,T158,16263.54915
T157,T008,22223.86792
T157,T006,21176.44735
T157,T003,17077.74092
T157,T001,15219.26969
T157,T011,19026.38717
T157,T009,21100.12749
T157,T159,10430.73672
T157,T153,11922.26228
T157,T028,17977.21823
T157,T025,18374.87763
T157,T019,13997.82142
T157,T016,23822.21016
T157,T090,4685.58242
T157,T089,11504.12542
T157,T033,9391.70835
T157,T031,8392.38417
T157,T142,16771.68436
T157,T141,16918.68009
T157,T135,18805.74673
T157,T092,5859.68049
T157,T045,10630.09601
T157,T015,20990.55672
T157,T007,20580.93042
T157,T002,18076.52304
T157,T050,10607.84916
T157,T049,7886.84399
T157,T048,4714.70195
T157,T046,7328.21761
T157,T094,11668.76760
T157,T091,4338.05882
T157,T086,15298.64897
T157,T054,11075.36925
T157,T148,21337.78144
T157,T143,21967.30503
T157,T129,8621.05215
T157,T096,10469.24068
T157,T238,8699.08907
T157,T237,9931.87110
T157,T236,20604.93921
T157,T235,6453.59395
T157,T054C,11438.09866
T157,T094B,11858.56475
T157,T065A,8622.46166
T157,T227,12163.05145
T157,T225,10579.49863
T157,T223,19992.00159
T157,T222,12812.66423
T157,T230,11375.32332
T157,T229,8381.28955
T157,T226,3738.03941
T157,T224,13479.62169
T157,T232,9625.40809
T157,T231,17925.30869
T157,T035,9273.27235
T157,T228,14775.86438
T157,T234,15094.24049
T157,T233,23482.22652
T157,T002B,17242.78266
T157,T002A,18176.84430
T157,T221,21414.40768
T157,T156,8409.83415
T157,T027,18353.96555
T157,T090A,15074.85167
T157,T903,26298.48843
T157,T900,24796.37878
T157,T009,24586.96794
T157,T128A,12779.29788
T157,T200A,14397.53373
T157,T090C,16717.61835
T157,T090B,4762.75224
T157,T218B,14899.32667
T157,T218C,13325.29181
T157,T218A,15240.50325
T157,T200B,22436.34395
T157,T206,14316.42758
T157,T200,18682.97729
T157,T138,12997.73591
T157,T115,17855.43909
T157,T107,12819.08260
T157,T215,19193.03007
T157,T212,19515.85641
T157,T209,13829.64462
T157,T097,20813.42190
T157,T078,5742.17782
T157,T072,9141.24227
T157,T128,15930.09414
T157,T103,17505.61832
T157,T102,9856.97523
T157,T100,16506.90890
T157,T099,13863.63513
T157,T073,8074.43208
T157,T071,10296.18949
T157,T070,11254.47621
T157,T069,6450.59113
T157,T077,8555.05825
T157,T076,5523.01455
T157,T075,7453.43382
T157,T074,393.18889
T157,T082,3240.00957
T157,T081,3360.08843
T157,T080,9132.68420
T157,T079,10956.38757
T157,T063,4878.35257
T157,T155,10759.90883
T157,T114,6479.24771
T157,T083,10212.25597
T157,T017,17500.70471
T157,T005,15741.53533
T157,T160,8730.08300
T157,T144,16501.57834
T157,T035,1449.37105
T157,T004,16602.67949
T157,T095,13827.78320
T157,T044,7084.20065
T157,T061,2910.46407
T157,T060,931.50796
T157,T039,10723.43283
T157,T036,5261.79023
T157,T067,9819.48310
T157,T066,6697.89558
T157,T065,8795.50104
T157,T062,4605.05551
T157,T040,5246.42542
T157,T037,14958.65688
T157,T034,2535.67742
T157,T012,19526.90474
T157,T085,11714.81789
T221,T051,22996.65884
T221,T047,26659.41282
T221,T043,25573.56079
T221,T013,35833.67784
T221,T219,36014.70874
T221,T161,13163.85046
T221,T088,26754.05696
T221,T084,6237.49614
T221,T030,30504.39266
T221,T018,40343.85197
T221,T014,40290.91717
T221,T149,38760.53632
T221,T147,33155.80569
T221,T146,35909.95404
T221,T145,25476.51744
T221,T154,33863.55906
T221,T152,25482.58289
T221,T151,35909.90581
T221,T150,40271.61211
T221,T220,36173.28652
T221,T218,35852.50586
T221,T162,9694.48504
T221,T158,14336.20581
T221,T008,43579.99512
T221,T006,42590.75943
T221,T003,38465.31932
T221,T001,36523.19622
T221,T011,40058.10900
T221,T009,42480.81432
T221,T159,12353.80657
T221,T153,33215.13726
T221,T028,38512.84231
T221,T025,39689.61977
T221,T019,34913.36347
T221,T016,45236.56378
T221,T090,25541.59100
T221,T089,11682.36110
T221,T033,30641.31771
T221,T031,24488.93470
T221,T142,38177.56355
T221,T141,38317.58690
T221,T135,15488.55068
T221,T092,24478.80686
T221,T045,31028.45945
T221,T015,42297.66076
T221,T007,41936.93302
T221,T002,39407.16020
T221,T050,31664.46106
T221,T049,28067.56916
T221,T048,25020.25081
T221,T046,27508.92703
T221,T094,12624.34319
T221,T091,24355.78323
T221,T086,11942.40282
T221,T054,30210.24929
T221,T148,41680.45533
T221,T143,43378.72609
T221,T129,26472.80772
T221,T096,14104.53253
T221,T238,17515.74581
T221,T237,15772.86579
T221,T236,41968.01656
T221,T235,14963.96767
T221,T054C,30637.25318
T221,T094B,12772.03399
T221,T065A,21913.00899
T221,T227,9288.09957
T221,T225,18575.60730
T221,T223,41374.17289
T221,T222,34226.86280
T221,T230,32677.53221
T221,T229,13436.72882
T221,T226,17784.23384
T221,T224,33850.14129
T221,T232,30134.44388
T221,T231,37954.97034
T221,T035,20546.60791
T221,T228,36016.76560
T221,T234,36507.54583
T221,T233,44895.83662
T221,T002B,38612.16453
T221,T002A,39589.02499
T221,T157,21414.40768
T221,T156,20983.88138
T221,T027,39462.84786
T221,T090A,10442.06521
T221,T903,46511.63158
T221,T900,45646.30073
T221,T009,45791.61063
T221,T128A,9151.55416
T221,T200A,8129.38392
T221,T090C,9579.38091
T221,T090B,25407.86031
T221,T218B,36265.51437
T221,T218C,34718.78328
T221,T218A,36516.97507
T221,T200B,1458.58664
T221,T206,8664.26966
T221,T200,2764.83847
T221,T138,8431.08437
T221,T115,5336.21792
T221,T107,8650.98666
T221,T215,3087.50776
T221,T212,2443.05020
T221,T209,9079.17517
T221,T097,5713.68650
T221,T078,16127.14601
T221,T072,16838.80554
T221,T128,5526.29112
T221,T103,4847.06702
T221,T102,11565.46367
T221,T100,6539.22700
T221,T099,8395.43194
T221,T073,13689.87891
T221,T071,24004.97512
T221,T070,26490.75055
T221,T069,16822.16541
T221,T077,13869.28329
T221,T076,16383.79756
T221,T075,16047.95923
T221,T074,21029.68275
T221,T082,18226.09016
T221,T081,19508.46832
T221,T080,12281.77706
T221,T079,12063.54375
T221,T063,24211.31339
T221,T155,23847.11088
T221,T114,22629.43270
T221,T083,11425.57398
T221,T017,38913.49686
T221,T005,37125.02683
T221,T160,29806.49701
T221,T144,37787.01182
T221,T035,22859.67763
T221,T004,37958.04099
T221,T095,14631.84855
T221,T044,28483.79546
T221,T061,19650.52037
T221,T060,21601.39332
T221,T039,32127.80413
T221,T036,25344.45624
T221,T067,20506.03005
T221,T066,18529.72163
T221,T065,22170.74431
T221,T062,21332.65540
T221,T040,26252.33252
T221,T037,36080.64087
T221,T034,23927.08288
T221,T012,40770.16633
T221,T085,11440.11090
T009,T051,23578.54065
T009,T047,19543.45417
T009,T043,20476.79067
T009,T013,9989.53839
T009,T219,15861.30732
T009,T161,34142.55588
T009,T088,19466.21573
T009,T084,39887.06194
T009,T030,15945.07969
T009,T018,16758.94796
T009,T014,6688.09627
T009,T149,16179.77007
T009,T147,15076.24622
T009,T146,13828.34604
T009,T145,23138.51250
T009,T154,12300.91336
T009,T152,20311.84250
T009,T151,9923.67336
T009,T150,15581.05228
T009,T220,14536.09939
T009,T218,12019.26818
T009,T162,36135.08641
T009,T158,36749.11115
T009,T008,7264.08149
T009,T006,5462.75551
T009,T003,9277.61737
T009,T001,11528.80462
T009,T011,5851.82089
T009,T009,4317.74259
T009,T159,33831.11509
T009,T153,12666.75303
T009,T028,14366.17192
T009,T025,9401.21591
T009,T019,14436.94342
T009,T016,4764.51442
T009,T090,21340.89942
T009,T089,34748.89412
T009,T033,16442.52315
T009,T031,22764.84847
T009,T142,8379.09828
T009,T141,9188.02584
T009,T135,38463.36924
T009,T092,23847.96985
T009,T045,18096.67512
T009,T015,3766.12286
T009,T007,7769.70946
T009,T002,6635.24636
T009,T050,16176.84259
T009,T049,20272.58898
T009,T048,22220.32343
T009,T046,20632.41154
T009,T094,34318.61796
T009,T091,22903.20148
T009,T086,37157.46810
T009,T054,20683.12593
T009,T148,14778.14971
T009,T143,5633.14416
T009,T129,23694.96150
T009,T096,32782.96341
T009,T238,29530.83114
T009,T237,31413.26792
T009,T236,7634.40487
T009,T235,30970.72592
T009,T054C,20415.43232
T009,T094B,34347.74838
T009,T065A,25659.91692
T009,T227,36510.80611
T009,T225,29743.21144
T009,T223,5228.22431
T009,T222,12219.02763
T009,T230,13214.94493
T009,T229,32377.92125
T009,T226,28054.06748
T009,T224,16652.47495
T009,T232,18440.15725
T009,T231,16327.77203
T009,T035,27311.27780
T009,T228,12290.23958
T009,T234,10076.95936
T009,T233,5003.83419
T009,T002B,7596.95981
T009,T002A,7349.21659
T009,T221,45791.61063
T009,T157,24586.96794
T009,T156,26443.43596
T009,T027,11177.91956
T009,T090A,37662.96097
T009,T903,6826.63377
T009,T900,3023.85698
T009,T128A,37365.99285
T009,T200A,38976.18923
T009,T090C,39307.99738
T009,T090B,21643.34854
T009,T218B,11215.10734
T009,T218C,12220.42364
T009,T218A,11722.91881
T009,T200B,46688.63096
T009,T206,38864.09891
T009,T200,43029.47650
T009,T138,37473.22333
T009,T115,41637.41737
T009,T107,37332.25185
T009,T215,43740.41652
T009,T212,44029.26832
T009,T209,38372.82906
T009,T097,44205.55968
T009,T078,29668.59588
T009,T072,30254.09641
T009,T128,40401.43006
T009,T103,42082.97761
T009,T102,34351.84708
T009,T100,41086.42343
T009,T099,38448.48156
T009,T073,32655.81058
T009,T071,24516.37075
T009,T070,22307.40992
T009,T069,29217.02190
T009,T077,33021.85716
T009,T076,30039.33818
T009,T075,31476.94732
T009,T074,24949.96645
T009,T082,27825.96017
T009,T081,27223.44637
T009,T080,33594.34449
T009,T079,35386.44416
T009,T063,21718.08861
T009,T155,25019.39458
T009,T114,23935.36075
T009,T083,34793.64214
T009,T017,7943.05919
T009,T005,9101.23847
T009,T160,17568.91566
T009,T144,8101.19446
T009,T035,23147.55322
T009,T004,10057.98865
T009,T095,34628.74118
T009,T044,17849.67733
T009,T061,26142.99745
T009,T060,24263.58021
T009,T039,14418.20239
T009,T036,20512.24702
T009,T067,27666.87495
T009,T066,27889.05419
T009,T065,25498.28267
T009,T062,24714.38077
T009,T040,19547.91716
T009,T037,9712.04103
T009,T034,22054.68273
T009,T012,9602.66298
T009,T085,34994.20231
T900,T051,24070.10794
T900,T047,19998.66746
T900,T043,20810.66297
T900,T013,10406.11160
T900,T219,17918.54811
T900,T161,33563.66957
T900,T088,19933.65951
T900,T084,39614.34565
T900,T030,16674.85861
T900,T018,19342.39939
T900,T014,8520.09302
T900,T149,18599.61519
T900,T147,16487.30837
T900,T146,15693.76266
T900,T145,24146.83260
T900,T154,13043.54542
T900,T152,20329.44679
T900,T151,9895.03851
T900,T150,18145.10023
T900,T220,16521.51534
T900,T218,13579.98031
T900,T162,35952.78281
T900,T158,35815.95534
T900,T008,10056.70701
T900,T006,7938.18185
T900,T003,11082.87800
T900,T001,13192.65231
T900,T011,5828.50973
T900,T009,6496.69738
T900,T159,33483.68765
T900,T153,13083.05570
T900,T028,16699.25705
T900,T025,11586.96373
T900,T019,16166.72944
T900,T016,7730.79120
T900,T090,22013.45333
T900,T089,34346.59524
T900,T033,17414.12011
T900,T031,21942.49325
T900,T142,9736.19615
T900,T141,10915.90142
T900,T135,37367.75090
T900,T092,24766.28035
T900,T045,19499.87270
T900,T015,5454.17252
T900,T007,10304.38639
T900,T002,7754.20446
T900,T050,17403.28957
T900,T049,21375.73999
T900,T048,22963.14587
T900,T046,21671.74131
T900,T094,33805.66420
T900,T091,23623.13464
T900,T086,36433.61573
T900,T054,22221.31453
T900,T148,17464.08678
T900,T143,8328.89625
T900,T129,24935.39019
T900,T096,32252.66364
T900,T238,28906.44731
T900,T237,30798.04061
T900,T236,10165.87967
T900,T235,31038.87430
T900,T054C,21996.00014
T900,T094B,33804.24839
T900,T065A,24832.81052
T900,T227,36418.12723
T900,T225,28889.85340
T900,T223,7091.36604
T900,T222,13161.78189
T900,T230,13624.86351
T900,T229,32212.27112
T900,T226,28080.53673
T900,T224,18422.07807
T900,T232,19703.52714
T900,T231,18661.31143
T900,T035,26469.54965
T900,T228,13955.92787
T900,T234,11274.87041
T900,T233,7934.33911
T900,T002B,8777.82077
T900,T002A,9061.08660
T900,T221,45646.30073
T900,T157,24796.37878
T900,T156,25668.02575
T900,T027,13482.95844
T900,T090A,37063.50148
T900,T903,3837.15127
T900,T009,3023.85698
T900,T128A,37504.11405
T900,T200A,39165.16231
T900,T090C,38678.50660
T900,T090B,22356.05114
T900,T218B,12717.52201
T900,T218C,13416.24082
T900,T218A,13423.82372
T900,T200B,46466.21487
T900,T206,39108.97990
T900,T200,42882.25419
T900,T138,37450.38392
T900,T115,41270.38907
T900,T107,37341.99367
T900,T215,43755.69855
T900,T212,44001.89842
T900,T209,38623.72185
T900,T097,43695.91990
T900,T078,29547.69319
T900,T072,29634.07108
T900,T128,40355.14885
T900,T103,42161.38225
T900,T102,34369.43312
T900,T100,41268.83111
T900,T099,38615.23500
T900,T073,32851.63395
T900,T071,23462.56458
T900,T070,21119.34999
T900,T069,28890.76455
T900,T077,33334.73293
T900,T076,30312.59284
T900,T075,31951.43870
T900,T074,25138.40542
T900,T082,28004.65873
T900,T081,27655.49621
T900,T080,33596.18669
T900,T079,35727.61836
T900,T063,21436.36028
T900,T155,23920.48352
T900,T114,23346.22631
T900,T083,34914.28519
T900,T017,9530.69211
T900,T005,10137.27433
T900,T160,18573.52535
T900,T144,8813.22142
T900,T035,23389.64773
T900,T004,11865.06337
T900,T095,33801.99477
T900,T044,18436.02688
T900,T061,26048.94782
T900,T060,24367.99065
T900,T039,15278.07021
T900,T036,20311.21906
T900,T067,26777.04344
T900,T066,27403.79469
T900,T065,24645.98443
T900,T062,24358.54205
T900,T040,19604.69322
T900,T037,9896.39977
T900,T034,22301.97433
T900,T012,12036.71424
T900,T085,34594.41768
T903,T051,25896.94135
T903,T047,21871.91251
T903,T043,22533.84709
T903,T013,12660.95529
T903,T219,21272.47351
T903,T161,33984.11702
T903,T088,21821.45599
T903,T084,40364.06100
T903,T030,18920.06593
T903,T018,23033.53185
T903,T014,11934.71340
T903,T149,22195.51739
T903,T147,19356.04023
T903,T146,18937.26645
T903,T145,26507.30593
T903,T154,15439.47631
T903,T152,21712.29510
T903,T151,11762.42216
T903,T150,21829.65254
T903,T220,19840.24622
T903,T218,16640.79657
T903,T162,36845.95709
T903,T158,35745.01007
T903,T008,13870.57786
T903,T006,11666.70795
T903,T003,14388.72997
T903,T001,16340.90433
T903,T011,8270.28011
T903,T009,10155.23478
T903,T159,34198.35958
T903,T153,15167.60575
T903,T028,20253.01145
T903,T025,15113.42244
T903,T019,19299.51951
T903,T016,11564.88621
T903,T090,24069.67305
T903,T089,34983.09965
T903,T033,19869.27912
T903,T031,22245.33480
T903,T142,12795.28629
T903,T141,14176.52211
T903,T135,37059.97719
T903,T092,27027.77208
T903,T045,22303.43520
T903,T015,8985.83329
T903,T007,14024.87249
T903,T002,10783.50752
T903,T050,20091.49408
T903,T049,23871.85771
T903,T048,25074.28935
T903,T046,24101.46413
T903,T094,34307.89448
T903,T091,25699.27629
T903,T086,36635.45825
T903,T054,25104.82000
T903,T148,21215.23663
T903,T143,12124.44520
T903,T129,27511.61354
T903,T096,32750.84113
T903,T238,29329.32621
T903,T237,31205.72445
T903,T236,13886.45145
T903,T235,32285.58070
T903,T054C,24919.45945
T903,T094B,34267.43785
T903,T065A,25062.09626
T903,T227,37416.02490
T903,T225,29011.98414
T903,T223,10589.91757
T903,T222,15731.46897
T903,T230,15675.44020
T903,T229,33165.42838
T903,T226,29317.99991
T903,T224,21550.23236
T903,T232,22378.31312
T903,T231,22201.04774
T903,T035,26647.63905
T903,T228,17086.21276
T903,T234,14139.75545
T903,T233,11771.45820
T903,T002B,11771.60260
T903,T002A,12383.10453
T903,T221,46511.63158
T903,T157,26298.48843
T903,T156,25949.16923
T903,T027,17050.81521
T903,T090A,37421.43781
T903,T900,3837.15127
T903,T009,6826.63377
T903,T128A,38767.98599
T903,T200A,40475.54117
T903,T090C,38983.09037
T903,T090B,24447.18374
T903,T218B,15759.70476
T903,T218C,16191.85070
T903,T218A,16593.18898
T903,T200B,47231.60013
T903,T206,40485.09656
T903,T200,43762.78124
T903,T138,38523.30590
T903,T115,41889.47977
T903,T107,38454.90420
T903,T215,44827.86528
T903,T212,45021.05372
T903,T209,40010.52752
T903,T097,44116.88572
T903,T078,30588.95782
T903,T072,30051.78554
T903,T128,41376.49845
T903,T103,43319.57553
T903,T102,35519.43295
T903,T100,42556.28738
T903,T099,39903.78497
T903,T073,34226.73956
T903,T071,23414.27826
T903,T070,20942.81083
T903,T069,29690.88380
T903,T077,34839.53180
T903,T076,31805.59471
T903,T075,33652.71144
T903,T074,26610.64436
T903,T082,29420.03555
T903,T081,29361.33635
T903,T080,34735.43265
T903,T079,37242.30597
T903,T063,22437.55944
T903,T155,23799.22556
T903,T114,23918.32136
T903,T083,36180.79305
T903,T017,12754.42666
T903,T005,12936.67744
T903,T160,21031.47034
T903,T144,11452.99984
T903,T035,24955.15374
T903,T004,15149.51201
T903,T095,33895.18801
T903,T044,20486.58470
T903,T061,27176.70002
T903,T060,25758.39031
T903,T039,17692.64920
T903,T036,21439.73983
T903,T067,26885.15456
T903,T066,28028.47110
T903,T065,24845.55848
T903,T062,25201.44450
T903,T040,21052.38653
T903,T037,11974.58580
T903,T034,23895.87911
T903,T012,15691.73010
T903,T085,35231.45331
T090A,T051,17311.18131
T090A,T047,20008.29947
T090A,T043,18814.31094
T090A,T013,28024.16373
T090A,T219,30753.98790
T090A,T161,3521.82448
T090A,T088,20114.86309
T090A,T084,4839.26641
T090A,T030,23720.04432
T090A,T018,35544.04432
T090A,T014,32932.37835
T090A,T149,33782.83446
T090A,T147,27081.05291
T090A,T146,29990.71922
T090A,T145,20968.20093
T090A,T154,26566.59511
T090A,T152,17978.43428
T090A,T151,27778.72183
T090A,T150,35182.46360
T090A,T220,30522.14501
T090A,T218,29276.99163
T090A,T162,5273.54233
T090A,T158,4337.47144
T090A,T008,36709.96742
T090A,T006,35282.48664
T090A,T003,31542.94450
T090A,T001,29934.74313
T090A,T011,31814.30457
T090A,T009,34874.66304
T090A,T159,4765.81584
T090A,T153,25627.99534
T090A,T028,33045.13744
T090A,T025,33016.01934
T090A,T019,29018.48399
T090A,T016,37912.91931
T090A,T090,19749.91915
T090A,T089,3685.49500
T090A,T033,24298.53872
T090A,T031,15187.93755
T090A,T142,30825.28906
T090A,T141,31329.94694
T090A,T135,6458.90602
T090A,T092,20008.67989
T090A,T045,25689.23598
T090A,T015,34455.48081
T090A,T007,35091.99759
T090A,T002,31698.75400
T090A,T050,25614.58302
T090A,T049,22865.15708
T090A,T048,19626.07302
T090A,T046,22292.51560
T090A,T094,3463.25001
T090A,T091,19101.20644
T090A,T086,1663.16995
T090A,T054,25800.85691
T090A,T148,36411.31911
T090A,T143,36170.67537
T090A,T129,22609.43925
T090A,T096,4917.24148
T090A,T238,8157.52422
T090A,T237,6266.11953
T090A,T236,35094.86229
T090A,T235,9870.06393
T090A,T054C,26198.78388
T090A,T094B,3358.09330
T090A,T065A,12361.86240
T090A,T227,6291.82314
T090A,T225,8548.21404
T090A,T223,33798.90469
T090A,T222,27115.64658
T090A,T230,25134.87733
T090A,T229,7139.56250
T090A,T226,11486.65600
T090A,T224,28549.36244
T090A,T232,24690.26496
T090A,T231,32981.02479
T090A,T035,10805.21909
T090A,T228,29585.72671
